0.00144,7576
0.00145,1
0.00146,3073
0.001472,16
0.001476,2
0.001488,16
0.001496,46
0.0015,296
0.001512,18
0.00152,207
0.001536,1
0.001548,10
0.001558,48
0.00156,559
0.00158,3912
0.001584,144
0.001596,6
0.0016,366
0.001606,6
0.001612,97
0.00162,7
0.001628,8
0.001632,8
0.00164,19
0.001656,12
0.001664,18
0.001672,2
0.00168,257
0.0017,59
0.00171,3
0.00172,6657
0.001722,39
0.001736,1
0.001738,14
0.001752,4
0.00176,4
0.001768,1
0.00177,585
0.00178,420
0.0018,652
0.001824,10
0.00184,32
0.001848,5
0.00185,2
0.00186,17278
0.001886,3
0.001896,1
0.0019,208
0.001908,2
0.00192,9786
0.001932,6
0.001944,9
0.001958,62
0.001968,2
0.001976,101
0.00198,822
0.001984,10
0.002,228064
0.002002,31
0.002008,7
0.002016,128
0.002024,2
0.00204,15
0.002046,3
0.00205,80
0.002052,1
0.002064,33
0.00207,1
0.00208,804
0.00209,3
0.0021,243
0.002112,354
0.002116,4
0.002128,95
0.002136,1
0.00215,12
0.00216,237
0.00217,59
0.002176,27
0.002184,2
0.00219,1080
0.0022,83
0.002204,1
0.00222,1
0.002222,19
0.002232,1
0.00225,48
0.002268,7
0.00228,457
0.002294,9
0.002296,116
0.0023,120
0.002304,171
0.002332,15
0.002336,1
0.00234,7
0.00235,64
0.002356,16
0.00236,814
0.00237,1146
0.002376,9
0.002392,14
0.002394,3
0.002398,16
0.0024,22190
0.00242,218
0.002432,41
0.00246,152
0.00248,22120
0.002482,1
0.002484,6
0.0025,350
0.002508,2
0.00252,56
0.002544,21
0.002556,3
0.00256,49
0.002576,97
0.00258,1481
0.002592,42
0.0026,89
0.002604,1
0.002622,12
0.002624,129
0.002628,7
0.00264,1109
0.00265,782
0.00266,41
0.002664,222
0.002666,40
0.002686,2
0.002688,1
0.0027,691
0.002704,47
0.002706,1
0.00272,13
0.002728,656
0.002736,167
0.00275,23
0.002752,10
0.00276,48
0.00279,1722
0.0028,134
0.002812,8
0.00282,82
0.002832,6
0.00285,3
0.002856,9
0.00288,17467
0.002888,5
0.0029,9
0.002912,150
0.00292,1023
0.00293844,1
0.002944,68
0.00295,284
0.002952,31
0.002976,1
0.003,43736
0.003024,25
0.003036,3
0.00304,30599
0.00305,42
0.003058,76
0.003066,1
0.003068,65
0.00308,3
0.003096,4
0.0031,2676
0.003116,69
0.00312,235
0.003128,12
0.00315,125
0.00316,1929
0.003162,9
0.003168,37
0.00318,93
0.003184,3
0.003192,141
0.0032,84
0.003204,348
0.003212,5
0.003224,17
0.003234,1
0.00324,84
0.00325,11
0.003268,95
0.003276,59
0.00328,12250
0.003286,44
0.0033,1111
0.003304,17
0.003312,7
0.003318,13
0.003328,51
0.00333,1
0.003344,1222
0.00335,101
0.003358,1
0.00336,143
0.003362,44
0.003384,120
0.0034,205
0.003404,2
0.003408,3
0.00342,12
0.003432,14
0.00344,2042
0.003444,3
0.00345,241
0.003456,39
0.003472,31
0.00348,10
0.003496,116
0.0035,730
0.003504,1
0.00352,3
0.003528,19
0.003534,4
0.003536,1
0.00354,519
0.003552,704
0.003586,10
0.0036,7988
0.003608,7
0.00361,4
0.003612,7
0.003634,14
0.003636,109
0.00364,17
0.003648,30
0.00365,6
0.003658,10
0.003672,20
0.00368,9185
0.003688,22
0.00369,21
0.003696,15
0.0037,117
0.003718,45
0.00372,3166
0.003736,4
0.003738,40
0.003744,116
0.00375,38
0.00376,15
0.003762,48
0.003772,8
0.00378,41
0.003796,52
0.0038,5621
0.003808,9
0.003816,64
0.00384,122
0.00385,29
0.003854,197
0.003864,8
0.00387,18
0.003876,337
0.003888,54
0.0039,40
0.003906,55
0.003924,103
0.003936,17
0.003942,3
0.00395,440
0.003952,180
0.00396,4800
0.003968,7
0.00399,2
0.004,50119
0.004018,8
0.00402,23
0.004028,31
0.004032,3
0.00405,2
0.00408,566
0.004088,28
0.004092,71
0.004094,6
0.0041,96
0.004104,2
0.004108,66
0.00413,3
0.00414,182
0.00415,141
0.004154,18
0.00416,11301
0.004176,25
0.00418,22
0.0042,258
0.004224,5
0.004232,8
0.004248,102
0.00425,271
0.00426,1040
0.004264,26
0.004266,3
0.004272,1702
0.0043,24
0.00432,129
0.004324,153
0.004332,9
0.00434,711
0.004346,40
0.00435,15
0.004352,6
0.004356,8
0.004366,1
0.004368,42
0.00437,4
0.00438,316
0.004392,2
0.0044,17
0.004416,14
0.004424,36
0.004428,20
0.00444,41
0.00445,68
0.004464,9
0.004472,80
0.004484,1
0.004488,36
0.0045,1970
0.00451,8
0.004526,16
0.004536,29
0.00455,6
0.00456,1265
0.004576,526
0.004588,523
0.00459,191
0.0046,200
0.004608,3
0.00462,20
0.004624,4
0.004644,1
0.004672,8
0.004674,20
0.00468,48
0.004704,8
0.004712,106
0.00472,7339
0.00474,576
0.00475,435
0.004752,41
0.004756,12
0.00477,18
0.004784,17
0.004788,15
0.0048,297
0.004816,21
0.004818,54
0.004824,27
0.004836,85
0.004838,95
0.004848,93
0.00485,1
0.004856,11
0.004864,1
0.004876,81
0.004884,1
0.004888,323
0.004896,983
0.004898,43
0.0049,45
0.00492,108
0.00495,1
0.00496,1269
0.004968,37
0.004972,104
0.00498,21
0.004984,14
0.004992,42
0.005,1279
0.005002,2
0.005004,99
0.005016,8
0.005032,1
0.00504,90
0.00505,98
0.005056,12
0.00506,5
0.005074,13
0.005084,6
0.005088,3
0.005092,46
0.005096,1
0.0051,335
0.00511,45
0.005112,1166
0.00513,1
0.00516,678
0.005166,28
0.005168,23
0.005184,17
0.005192,522
0.0052,2707
0.005208,51
0.005214,40
0.00522,2
0.005232,215
0.005244,4
0.005248,7
0.00525,502
0.005256,26
0.00527,7
0.00528,16172
0.005292,17
0.0053,36
0.005304,218
0.00531,12
0.00532,2226
0.005328,11
0.005332,75
0.005336,26
0.00534,56
0.00535,92
0.005358,122
0.005376,12
0.005396,19
0.0054,185
0.005408,2
0.005412,48
0.005424,1
0.005428,32
0.005434,68
0.00544,1121
0.00545,5
0.005456,7
0.00546,13
0.005472,7
0.005494,19
0.0055,1859
0.00551,16
0.005512,37
0.005518,3
0.00552,124
0.005522,167
0.00553,33
0.005544,61
0.005548,48
0.00555,20
0.005568,8
0.005576,1465
0.00558,1339
0.0056,196
0.005616,37
0.005624,958
0.005642,51
0.00565,13
0.005652,16
0.005658,24
0.005664,16
0.00567,1
0.005676,29
0.005688,423
0.005694,2
0.005696,37
0.0057,236
0.005704,1
0.005712,5
0.00572,70
0.00574,6
0.00575,570
0.00576,183
0.005766,40
0.005776,19
0.005796,59
0.0058,58
0.005808,568
0.00582,1
0.005822,235
0.005824,1
0.005828,67
0.00584,11373
0.005846,3
0.00585,30
0.005852,4
0.005874,23
0.00588,9
0.005888,6
0.00589,16
0.0059,2654
0.005904,51
0.00592,369
0.005928,2
0.00594,32
0.005952,1
0.005976,78
0.00598,3
0.005984,171
0.005986,27
0.006,83538
0.006004,59
0.006018,302
0.00602,20
0.00603,61
0.006032,12
0.006048,185
0.00606,39
0.006068,18
0.006072,20
0.00608,122
0.006084,3
0.0060899,1
0.0061,12
0.00612,79
0.006132,2
0.006136,30
0.006138,4
0.006144,1
0.00615,46
0.006152,14
0.006164,6
0.006192,39
0.0062,586
0.00623,1
0.006232,1
0.00624,56
0.006254,3
0.006256,896
0.006262,110
0.006264,4
0.00627,17
0.006278,24
0.0063,857
0.00632,12671
0.006324,75
0.006336,13
0.006348,20
0.00635,4
0.006358,2
0.00636,99
0.006384,53
0.00639,6
0.006392,69
0.006396,7
0.0064,21
0.006408,7
0.00642,54
0.006424,675
0.00644,9
0.006448,182
0.00646,3
0.006468,30
0.006478,383
0.00648,14
0.0065,3676
0.00651,13
0.006528,2
0.006532,306
0.006536,2
0.00654,7
0.006552,52
0.00656,5
0.00657,14
0.006572,2
0.006576,2
0.0066,2990
0.006622,4
0.006624,8
0.006636,6
0.006642,17
0.00665,201
0.006656,7
0.00666,317
0.006672,244
0.006688,12
0.006696,80
0.006716,3
0.00672,1645
0.006724,2
0.006726,10
0.006732,233
0.006758,308
0.00676,1
0.006764,16
0.006794,18
0.0068,22
0.006806,38
0.006808,9
0.00682,10425
0.00684,210
0.006842,2
0.00685862,1
0.006862,40
0.006864,23
0.00688,16495
0.006888,228
0.0069,46
0.006912,10
0.006916,91
0.006936,1
0.006944,7
0.006952,908
0.006962,6
0.006968,25
0.00697,41
0.006984,2
0.006996,9
0.007,287
0.007006,5
0.007008,25
0.00702,20
0.00704,32
0.00705,17
0.007052,80
0.007056,44
0.007068,4
0.007072,1232
0.00708,22
0.00711,27
0.00712,2509
0.007128,80
0.00713,59
0.007134,2
0.007154,1
0.007176,70
0.007182,6
0.007192,31
0.0072,1560
0.00722,32
0.007224,4
0.00725,76
0.00726,10
0.007268,329
0.007272,12
0.00728,760
0.007296,7
0.007298,6
0.0073,3181
0.007316,86
0.00732,331
0.007344,6
0.00738,64
0.007384,217
0.007396,26
0.0074,3
0.007426,53
0.007434,24
0.00744,26042
0.007446,427
0.007448,6
0.007452,58
0.007462,4
0.007476,6
0.00748,105
0.007488,6
0.0075,184
0.007524,1
0.007536,20
0.007544,18
0.007552,3
0.00756,100
0.007568,1237
0.007584,27
0.007592,7
0.0076,1187
0.00762,28
0.007626,53
0.007632,183
0.007636,20
0.007638,5
0.007676,31
0.00768,10
0.007696,264
0.007704,4
0.007728,172
0.007738,18
0.00774,27
0.00775,60
0.007752,855
0.007776,9
0.007788,4
0.00779,91
0.0078,7294
0.007812,19
0.00782,34
0.007824,6
0.00784,2172
0.00785,179
0.007854,49
0.00786,1
0.007866,2
0.007872,33
0.007884,22
0.007896,38
0.0079,3782
0.007904,236
0.007906,55
0.007912,9
0.00792,353
0.007936,2
0.00798,177
0.007992,16
0.007998,31
0.008,378665
0.008004,3
0.008008,1
0.00801,4
0.008024,1
0.008036,47
0.008056,10
0.008058,891
0.00806,3
0.008064,7
0.008094,76
0.0081,33
0.008112,23
0.008118,63
0.008132,4
0.008136,269
0.008142,7
0.00816,8
0.008176,1
0.008184,2375
0.00819,18
0.0082,647
0.008208,50
0.008216,476
0.00825,1
0.008256,10
0.00826,1080
0.00828,74
0.008282,8
0.008284,931
0.008296,1
0.0083,43
0.008308,2
0.008316,20
0.00832,571
0.008322,6
0.00835,4
0.00836,21460
0.008364,7
0.008366,58
0.00837,23
0.008374,33
0.008378,12
0.0084,134
0.008424,79
0.008428,1
0.008432,153
0.008436,3
0.008448,2
0.00845,145
0.008464,20
0.008468,6
0.008494,254
0.008496,37
0.0085,240
0.008512,22
0.008528,26
0.008532,21
0.008556,6
0.008568,28
0.00858,256
0.008588,6
0.0086,5199
0.00861,15
0.008614,15
0.008618,238
0.008632,102
0.00864,307
0.008664,26
0.00868,16
0.008688,3
0.008692,153
0.0087,29
0.008712,3
0.008732,305
0.008736,575
0.00874,110
0.00875,17
0.008756,49
0.00876,32
0.008772,1103
0.008774,11
0.008778,1
0.008784,260
0.0088,50671
0.008804,33
0.008816,57
0.008832,6
0.00884,14
0.008844,101
0.008856,95
0.008892,271
0.0089,17
0.008906,1
0.008928,11
0.00893,54
0.008938,23
0.008944,16
0.008954,4
0.008968,44
0.008976,3
0.009,1024
0.009006,137
0.009016,4
0.00902,245
0.009036,585
0.009052,201
0.009086,1
0.00909,16
0.009108,145
0.009114,41
0.009116,29
0.00912,39
0.009144,2
0.00915,2082
0.009152,10
0.009176,19
0.00918,24
